,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
59,2.117050838470459,0.22178239654354645,0.6159511566162109,0.30426081353470913,9,11,"{'max_depth': 9, 'max_features': 11}",0.3409366194302691,0.36108984926139476,0.4096734465574373,0.27304261557680765,0.2663648725267175,0.3302214806705252,0.05427222913873127,7
60,2.3499186515808104,0.15266752048850074,0.3424835205078125,0.25657256588561617,9,12,"{'max_depth': 9, 'max_features': 12}",0.33914231578172405,0.36870030490813843,0.4119301681009555,0.27239077592471306,0.24413393840369224,0.3272595006238447,0.061559888777271955,10
61,2.54101676940918,0.07562025399143654,0.5606934070587158,0.479411467968841,9,13,"{'max_depth': 9, 'max_features': 13}",0.3413808857410774,0.3682119270755366,0.4164777825797261,0.26733338626241143,0.23797854833265575,0.32627650599828145,0.06541225086691528,11
62,2.4744216918945314,0.30996837496422064,0.4756722927093506,0.36248444244408806,9,14,"{'max_depth': 9, 'max_features': 14}",0.3347682385201204,0.3747491837688889,0.42129034491544637,0.2685903505247179,0.16777323938272226,0.3134342714223792,0.08840328355198493,19
63,2.109537887573242,0.323584555069387,0.3639641284942627,0.2775251481184426,10,8,"{'max_depth': 10, 'max_features': 8}",0.3541993570711641,0.36195337489248414,0.41496100800953306,0.2740743397760331,0.29762976390550266,0.34056356873094346,0.049885001085108814,1
64,2.089356708526611,0.18294005295317273,0.40040035247802735,0.20964158417606626,10,9,"{'max_depth': 10, 'max_features': 9}",0.35222291067134803,0.37707704598763825,0.41625355896217153,0.27653122472142844,0.237049725825893,0.33182689323369585,0.06577500764829321,4
65,2.311071538925171,0.09338169628303541,0.520060682296753,0.2400729460217633,10,10,"{'max_depth': 10, 'max_features': 10}",0.35533369480395205,0.3801688243226271,0.42437818499363666,0.2807484235503147,0.22703976551161453,0.333533778636429,0.07075314627697289,2
66,2.1740474700927734,0.26952627275535046,0.4866971015930176,0.15535949829756474,10,11,"{'max_depth': 10, 'max_features': 11}",0.3517893898747668,0.3803577909248981,0.42701511887394794,0.2731861278575366,0.22250874576394442,0.33097143465901874,0.07375647129120724,6
67,2.4121554374694822,0.13559267320209392,0.5591040134429932,0.26087917639338876,10,12,"{'max_depth': 10, 'max_features': 12}",0.34480413350350536,0.38556473058073626,0.4348991589483878,0.2777623102469986,0.21840225588344353,0.3322865178326143,0.07676864868554022,3
68,2.6015352249145507,0.2782082140448681,0.6367007732391358,0.28516474569987527,10,13,"{'max_depth': 10, 'max_features': 13}",0.34585173727896046,0.3886351645441417,0.4321211931691119,0.2725427795672287,0.18646633397033685,0.325123441705956,0.08706599743868064,14
69,2.3690661907196047,0.4076799339840325,0.380585765838623,0.2700452877574914,10,14,"{'max_depth': 10, 'max_features': 14}",0.34245990183379804,0.3909707870200161,0.43611850273214836,0.2682225353997931,0.18355012672151616,0.3242643707414544,0.08970323956961353,15
